id,name,host_id,neighbourhood,latitude,longitude,room_type,price
28718704,Sharing a room  in a  wonderfull area. BED#4,128923290,Valley Village,34.15659,-118.38715,Shared room,23
28718939,One Bedroom In North Hollywood,81139816,Toluca Lake,34.15531,-118.36586000000001,Private room,50
28719615,Freshly Renovated Bungalow with Views,1311083,Glassell Park,34.106590000000004,-118.23356000000001,Entire home/apt,214
28719734,Hollywood Stylish 2BR - Best Location,190689855,Hollywood,34.099109999999996,-118.34222,Entire home/apt,191
28720496,Spacious Junior Bedroom,7773977,East Hollywood,34.09393,-118.29319,Entire home/apt,47
28721190,"Los Feliz guest house, 1 bdr",117360571,Los Feliz,34.10183,-118.28253000000001,Entire home/apt,60
28722771,Gorgeous Bedroom Close to  Manhattan Beach and LAX,213959518,Del Aire,33.910540000000005,-118.36941000000002,Private room,71
28723871,Burbank Hideaway (private backyard & pet friendly),89431442,Burbank,34.18313,-118.33238,Entire home/apt,161
28734405,The Spacious Guest House-Close to Disney & LA,177546605,Rowland Heights,33.97019,-117.90486000000001,Entire home/apt,81
28735953,Cozy private room - steps from the beach!,6172811,Venice,33.99836,-118.47645,Private room,68
28736394,Hollywood Universal Studios-2bd/2bath apartment,134817195,Studio City,34.14179,-118.36843,Entire home/apt,179
28736742,PRIVATE MIDDLE BEDROOM,215603527,West Adams,34.029340000000005,-118.36406000000001,Private room,42
28737044,Westwood/Century City Serene Retreat,214471106,Westwood,34.0644,-118.42731,Entire home/apt,242
28738370,Cozy and comfortable room 罗兰岗黄金地段雅房出租,47442556,Rowland Heights,33.985859999999995,-117.90325,Private room,55
28740300,Peaceful no judgment home,72523165,Westchester,33.95876,-118.43242,Private room,45
28741068,Los angeles Single family home,111327519,Hollywood Hills West,34.1109,-118.37308,Entire home/apt,395
28743590,独立House #B 独立二房二浴,76054041,Temple City,34.089659999999995,-118.06573999999999,Entire home/apt,160
28744991,4442 Coldwater Apts,108894006,Studio City,34.151070000000004,-118.41255,Entire home/apt,209
28752891,"Room in home , safe , and nice neighbourhood.",216868453,Long Beach,33.78601,-118.09881999999999,Private room,69
28754079,Room available in home. Safe and nice neighborhood.,216868453,Long Beach,33.78552,-118.10047,Shared room,75
28754999,Upscale Apt,160758881,Del Rey,34.00121,-118.41491,Private room,175
28755243,Arcadia home rent,75503911,Arcadia,34.12138,-118.03358999999999,Private room,200
28755394,Gorgeous apartment in Los Feliz / Silverlake area,141350816,Los Feliz,34.10629,-118.27767,Entire home/apt,230
28756032,6 BDR HUGE DESIGNER CONDO - HOLLYWOOD BLVD,147377513,Hollywood,34.09406,-118.34047,Entire home/apt,714
28756913,LUXURY 5BDR/4BA 2 LEVEL LOFT-HOLLYWOOD BLVD-STARS,147377513,Hollywood,34.095079999999996,-118.3408,Entire home/apt,838
28757806,MODERN--2 Bed / 1 Bath LOFT-HOLLYWOOD,147377513,Hollywood,34.09545,-118.33917,Entire home/apt,742
28757981,Bright Melrose/La Brea 1 b/b Apartment,83966709,Hancock Park,34.081520000000005,-118.34203000000001,Entire home/apt,80
28759621,機場旁 Next to LAX LMU Beaches 机场旁 空港の近く,216932105,El Segundo,33.92929,-118.40966,Private room,93
28759864,Gorgeous Water Front Belmont Shores Getaway!,35986314,Long Beach,33.75832,-118.13126000000001,Entire home/apt,199
28760507,"Hermosa Beach Apartment, 2 blocks from beach",45218747,Hermosa Beach,33.85538,-118.39658999999999,Entire home/apt,200
28760539,ING Comfort (Beautiful 2BR/1BA House),1919796,Inglewood,33.97513,-118.36883,Entire home/apt,160
28761009,Abbot Kinney Social House v1- Millennial Certified,4413950,Venice,33.99176,-118.46728999999999,Entire home/apt,239
28763728,Greenleaf Hotel,168467528,Long Beach,33.76777,-118.18359,Hotel room,82
28763987,Greenleaf Hotel Suite 2 bed/families over 2 ppl.,168467528,Long Beach,33.768679999999996,-118.18473,Hotel room,170
28764111,Greenleaf Hotel,168467528,Long Beach,33.76667,-118.18307,Hotel room,82
28765029,Electric gated 1 acre farmer,178860500,Van Nuys,34.1889,-118.48533,Private room,65
28765038,"Stylish, Newly-Renovated Home in Hollywood",20520494,Hollywood,34.09335,-118.33322,Entire home/apt,161
28766364,Downtown LA Loft Apartment,216968995,Downtown,34.04688,-118.25028999999999,Entire home/apt,110
28766699,Lacey小巢,216989004,Glendora,34.131,-117.85201,Private room,35
28778579,Steps to Rose and walk to Abbott Kinney 1 Bedroom,127269297,Venice,33.996340000000004,-118.47398999999999,Entire home/apt,101
28778922,Lovely 2 bd private home on quiet street,328206,Mid-Wilshire,34.05294,-118.35821999999999,Entire home/apt,268
28779136,Beautiful Craftsman Guesthouse,157533094,Long Beach,33.76551,-118.16283,Entire home/apt,100
28779778,Highland Park Haven -- Studio with full amenities,74656561,Highland Park,34.11985,-118.1904,Private room,76
28781355,Villa Casablanca w/Harbor View!,66995138,Avalon,33.33891,-118.32606000000001,Entire home/apt,368
28781380,Private Modern Pool House in central Hancock Park,9284418,Mid-Wilshire,34.0578,-118.32298,Entire home/apt,131
28782262,Cozy Craftsman - Just Blocks to the Sea,149757612,Santa Monica,34.00397,-118.47925,Private room,78
28784069,Large cozy space in Woodland Hills with patio,23212242,Woodland Hills,34.186409999999995,-118.61866,Private room,64
28784308,Sunset Hills in Hollywood LA Views &  Heated Pool,32636784,Hollywood Hills West,34.0977,-118.38223,Entire home/apt,2118
28784943,"Cozy small room in Los Angeles, close to Hollywood",205378036,Koreatown,34.0581,-118.29377,Private room,55
28785219,Modern home.Cozy room/home office. Serene brook,11970243,Harbor City,33.79273,-118.28528,Private room,55
28786363,Walk to the Manhattan Beach/bright/airy LARGE,1747169,Manhattan Beach,33.88668,-118.40704,Private room,79
28787238,Good vibes Living room,211899887,Long Beach,33.77292,-118.19718,Shared room,50
28787861,Peace full,211899887,Long Beach,33.77304,-118.19724,Private room,65
28788147,Alhambra Condominium,12850338,Alhambra,34.075790000000005,-118.12716999999999,Private room,30
28789494,喜乐平安健康昌盛之家3,215278887,Walnut,34.02268,-117.85588,Private room,45
28790219,Centrally located oasis in the heart of LA (2.2),210573068,Koreatown,34.05877,-118.29312,Private room,85
28791785,FamilyFriendly Modern Home 4BD3BA near Disney & LA,31253122,Hacienda Heights,33.98039,-117.97457,Entire home/apt,300
28793175,420 - North Hills-CHEAP Private Room W/ FAST WiFi!,87296594,North Hills,34.23789,-118.47116000000001,Private room,57
28795326,*NEW*  1 Bedroom Cozy Guest House all to yourself!,217180956,South Gate,33.94097,-118.20596,Entire home/apt,99
28798852,"Bright, Private Room steps from the beach!",6172811,Venice,33.99816,-118.47591000000001,Private room,64
28802436,Beautiful Pasadena Condo  :)  Walk to Old Town,10527278,Pasadena,34.15737,-118.14957,Entire home/apt,99
28804787,Z- Room,89420054,Adams-Normandie,34.03047,-118.29863,Private room,45
28805750,No DUI Crash Couch II,6826748,Long Beach,33.773579999999995,-118.17813999999998,Shared room,30
28805782,Sparkly Comfy Two beds,195022227,Westlake,34.05316,-118.26321999999999,Private room,135
28805887,The South Bay Studio,10785638,Del Aire,33.91225,-118.36509,Entire home/apt,129
28808393,"Guest House: Light, bright, happy, Lake Balboa",4390776,Lake Balboa,34.20556,-118.49851000000001,Entire home/apt,57
28808995,"Дом, Los Angeles",217278489,East Los Angeles,34.038709999999995,-118.17863999999999,Shared room,30
28809386,Walk to Venice Beach from a Sleek Apartment,3324376,Marina del Rey,33.97919,-118.46051999999999,Entire home/apt,239
28810835,"Queen Bed Cozy Room Hollywood (POOL, SPA, GYM,...)",217292194,Hollywood,34.09718,-118.31537,Private room,44
28811449,Walk to the Beach from a Romantic Studio,31866288,Long Beach,33.761340000000004,-118.14948000000001,Entire home/apt,107
28811934,Santa Monica Vacation Home at 5th & California,35347881,Santa Monica,34.020270000000004,-118.49968999999999,Entire home/apt,96
28811971,Your home,153934276,Hacienda Heights,33.984140000000004,-117.97766000000001,Private room,100
28811995,Wonderful shared bedroom near UCLA,209521506,Westwood,34.05798,-118.44016,Shared room,42
28812310,Cosy Shared room l  Near UCLA,209521506,Westwood,34.05656,-118.44601999999999,Shared room,48
28815466,Private Guesthouse With Everything!!,48281903,North Hollywood,34.19505,-118.40013,Entire home/apt,70
28815801,"喜乐平安健康昌盛之家4         
Happy Prosperous Home，",215278887,Walnut,34.0225,-117.85631000000001,Private room,58
28815988,钻石吧两房一浴 Diamond Bar Two Bedrooms and One Bath,136823981,Diamond Bar,33.96991,-117.84628000000001,Private room,99
28816227,Private Clean and comfortable room,8706216,Long Beach,33.78727,-118.1721,Private room,73
28816327,Modern & Beachy!  Go to Pier and Promenade!,15775229,Santa Monica,34.016259999999996,-118.47906,Entire home/apt,125
28816747,"Recamara en Pomona, California",217331840,Pomona,34.0425,-117.7349,Private room,45
28817183,Cozy Beach Single w Peek-a-Boo Ocean View-B14,25326961,Venice,33.98986,-118.47622,Entire home/apt,64
28817808,PRIME 90210 Beverly Hills 1.5 Bedroom Condo,7942861,Beverly Hills,34.07131,-118.39988000000001,Entire home/apt,94
28818111,Harmony of Pasadena,217340337,Pasadena,34.13427,-118.15691000000001,Shared room,75
28818588,平安喜乐健康昌盛之家2,215278887,Walnut,34.02285,-117.85618000000001,Private room,45
28820539,"Nice Private Room, SHARED Apt Downtown Los Angeles",72634154,Downtown,34.058,-118.25183999999999,Private room,500
28832178,Safe-sanitary-secure Silver Lake Balcony Suite,88380490,Silver Lake,34.08874,-118.26353999999999,Private room,160
28833616,经济实惠独立出入的渡假屋,119030267,West Covina,34.00633,-117.8871,Entire home/apt,50
28834875,SHARED ROOM NEAR UCLA,209521506,Westwood,34.05957,-118.44006,Shared room,50
28837980,Eagle Rock Hilltop w/ Private Entrance,82944149,Eagle Rock,34.1343,-118.20454,Private room,69
28839283,Sherman Oaks charmer.,182673908,Sherman Oaks,34.1625,-118.44211999999999,Entire home/apt,244
28839327,Spanish Silver Lake Bungalow Circa 1920,6121136,Silver Lake,34.08678,-118.2695,Entire home/apt,139
28840040,Eclectic Architectural Stunner with Backyard Pool,215259804,Atwater Village,34.13288,-118.26896,Entire home/apt,429
28842171,Quiet House with Lush Front & Back Yard,25207788,Sawtelle,34.034890000000004,-118.46206000000001,Entire home/apt,150
28842198,Santa Monica Beach House Oceanfront View,132229605,Santa Monica,34.01376,-118.49783000000001,Private room,356
28842805,"Love Stream Romantic Nature Getaway in Topanga, CA",217497157,Topanga,34.10159,-118.59297,Entire home/apt,304
28845594,Spacious 1Bed/1Bath at 10th & Wilshire,137877395,Santa Monica,34.02306,-118.49233999999998,Entire home/apt,118
28846204,"Clean, Comfortable, Content!",295301396,Agoura Hills,34.13412,-118.72516,Private room,58
28848044,Pirates Hide Out ! / Private balcony,211631229,Studio City,34.14982,-118.3931,Entire home/apt,80
28857754,"King Bed Master Bedroom Hollywood - hot tub, pool",217292194,Hollywood,34.097970000000004,-118.31533999999999,Private room,59
28862900,Lacey小窝,216989004,Glendora,34.12988,-117.85196,Private room,35
28862989,Hollywood * Renovated 1 Bedroom * Remodeled,99397355,Hollywood,34.08616,-118.32623000000001,Entire home/apt,80
28863103,"Clean, Private and Quiet room",12745513,Arleta,34.249790000000004,-118.44592,Private room,52
28864708,Belmont Heights Back House Hideout,31801312,Long Beach,33.76498,-118.13962,Entire home/apt,150
28866670,APARTMENT OVERLOOKING HEART OF DTLA,48198063,Westlake,34.05237,-118.26173999999999,Entire home/apt,141
28867658,Universal Studios Cozy Suite,25551648,Studio City,34.15184,-118.38543,Entire home/apt,98
28867825,Sunny LA Apartment!,217648964,Playa Vista,33.9811,-118.41491,Entire home/apt,499
28868700,This is my beautiful and clean apartment!,217183153,Inglewood,33.9605,-118.32521000000001,Private room,100
28869579,Large Spacious Private Bedroom w Private Bathroom.,27737638,Boyle Heights,34.05662,-118.19872,Shared room,81
28870644,罗兰岗舒适、宁静套房,89592972,Rowland Heights,33.97291,-117.90483,Private room,70
28870772,Cozy Studio with Private Entrance & A/C,6906727,Long Beach,33.792390000000005,-118.19941000000001,Entire home/apt,63
28871715,Magical Hideaway at a Mid Century Retreat,190379223,Pacific Palisades,34.04955,-118.51696000000001,Entire home/apt,403
28872327,You need a place to crush ... welcome !!!,81562262,Reseda,34.20013,-118.5488,Shared room,90
28872708,2室1.5卫（2B1.5B）罗兰岗孔雀园高档酒店式公寓，20年2月全新房源（可看房）,145751316,Rowland Heights,33.98953,-117.91706,Entire home/apt,116
28873224,Women only hostel-style room (2),63208372,Arlington Heights,34.04906,-118.32081000000001,Shared room,30
28874780,Sparkly Comfy One bed,195022227,Westlake,34.05238,-118.26243999999998,Private room,100
28875116,Monthly Beautiful Apartment,204317806,Woodland Hills,34.16754,-118.5816,Entire home/apt,85
28875698,Women only hostel-style room (3),63208372,Arlington Heights,34.0474,-118.32198999999999,Shared room,30
28875842,Women only hostel-style room (4),63208372,Arlington Heights,34.0475,-118.32179,Shared room,30
28886849,The Redondo Beach Retreat,13618808,Redondo Beach,33.842890000000004,-118.38292,Entire home/apt,208
28888690,Bright & Calm Modern Oasis by DTLA,160840,East Los Angeles,34.05055,-118.18905,Entire home/apt,116
28890632,Hollywood Apartment,79578513,Hollywood,34.09666,-118.35193000000001,Entire home/apt,195
28891025,Beautiful 2 Bedroom Guesthouse Off Robertson Blvd.,15446605,Beverlywood,34.04201,-118.38765,Entire home/apt,130
28892119,San gabriel sweet quiet 2B1B in townhouse,63382023,San Gabriel,34.07278,-118.09711000000001,Private room,88
28892212,Private Silver Lake Garden Escape,16931664,Echo Park,34.08142,-118.26555,Entire home/apt,89
28892371,The Hollywood Hills Tree House,1441501,Hollywood Hills,34.11319,-118.3235,Entire home/apt,280
28892398,"Furnished 2BR in Santa Monica, Pool + Parking",48005494,Santa Monica,34.025729999999996,-118.47559,Entire home/apt,155
28892459,"Furnished 1BR in Santa Monica, Pool + Parking",48005494,Santa Monica,34.02748,-118.47543999999999,Entire home/apt,136
28892488,"Furnished 1BR in Santa Monica, Gym + Pool",48005494,Santa Monica,34.02775,-118.47435,Entire home/apt,167
28893406,SPACIOUS XL PRIVATE APARTMENT (HOLLYWOOD/THE GROVE,137342462,Mid-Wilshire,34.06423,-118.34643,Entire home/apt,141
28894044,Beautiful Bedroom with private bathroom!!,217813635,Fairfax,34.070570000000004,-118.3489,Private room,135
28895071,Turnkey Santa Monica Apartment.  Close to beach,197550092,Santa Monica,34.00365,-118.47935,Entire home/apt,99
28897111,NEW!! Beautiful Large 1 Bedroom right in Hollywood,90193,Hollywood Hills,34.10581,-118.33105,Entire home/apt,64
28897201,Charming Venice Retreat,217837630,Venice,33.99658,-118.45451000000001,Entire home/apt,100
28897613,Private Room and Bath in Lovely Long Beach Home,15243575,Long Beach,33.81651,-118.20081,Private room,59
28911169,Charming private room with balcony - Mid City,18878000,Mid-City,34.03889,-118.36188,Private room,60
28913760,Private and Clean Room in HOLLYWOOD+WIFI+PARKING,1292209,Hollywood,34.10265,-118.32972,Private room,85
28914628,Chic New Private Venice Guest Suite,5926470,Venice,33.99816,-118.46618000000001,Entire home/apt,145
28914793,"✅✅ Close to Disneyland, Shopping & ALL ATTRACTIONS",23524402,Pico Rivera,33.98833,-118.10411,Entire home/apt,89
28915957,"✅✅✅ Close to Disneyland, Shopping & ALL ATTRACTION",23524402,Pico Rivera,33.98695,-118.09988999999999,Entire home/apt,91
28917093,阳光屋,166477831,Glendora,34.13434,-117.87758999999998,Private room,35
28919865,Family/ Work Garden Hideaway Close to Universal Studios,3587682,Sun Valley,34.21455,-118.39513999999998,Entire home/apt,235
28931767,Luxury 2 Bedroom Penthouse Condominium in Glendale,106556345,Glendale,34.1441,-118.25504,Entire home/apt,543
28932742,DTLA Work/Life Luxury Penthouse with Views,6962767,Downtown,34.05015,-118.26069,Entire home/apt,95
28932757,TinyHouse in San Gabriel,146786591,East San Gabriel,34.11596,-118.08923,Entire home/apt,65
28934446,Cozy Home,218100659,South San Gabriel,34.04355,-118.08718,Private room,111
28936654,"Chic, charming abode",218118000,Long Beach,33.78004,-118.18686000000001,Entire home/apt,85
28938236,STYLISH- MODERN –LARGE 6BDR DUPLEX –HOLLYWOOD SIGN,130843260,East Hollywood,34.08297,-118.30548,Entire home/apt,677
28938977,"Long Beach Bixby Knoll, house.",80977411,Long Beach,33.84251,-118.18697,Private room,90
28939579,View the Hollywood Sign from this New 3 Story Duplex,216056431,East Hollywood,34.08213,-118.30593,Entire home/apt,795
28941152,Stunning and Modern place Near UNIVERSAL Studios,100307715,North Hollywood,34.17961,-118.38633999999999,Entire home/apt,179
28941417,"Hollywood Hills Luxury with View, Pool and Jacuzzi",7206100,Hollywood Hills West,34.10238,-118.36998999999999,Entire home/apt,610
28941573,Detached Suite for a So Cal Get Away!!!,134174860,Long Beach,33.85588,-118.17291000000002,Entire home/apt,46
28941967,Cozy place in Pasadena. 10 mins walk to Old Town,37813146,Pasadena,34.139379999999996,-118.14126,Entire home/apt,67
28942635,4723 ELMO CASTLE #1 TRIPLE OCCUPANCY,215603527,Mid-City,34.043929999999996,-118.34017,Private room,85
28942645,4723 ELMO CASTLE #3,215603527,Mid-City,34.044000000000004,-118.34201000000002,Private room,44
28942657,4723 ELMO CASTLE QUADRUPLE #1,215603527,Mid-City,34.0441,-118.34063,Private room,130
28942918,Entire Apartment | Walk Downtown | Queen Mary,212845886,Long Beach,33.7728,-118.19208,Entire home/apt,140
28943430,Stay One- Stunning Family Home with Patio Near Downtown LA,30673084,San Gabriel,34.08101,-118.10361,Entire home/apt,296
28943864,Beautiful Room in Venice Beach/Santa Monica,6443758,Venice,33.99682,-118.47725,Private room,110
28952988,Immaculate fully equipped guest house,7766227,Woodland Hills,34.15376,-118.57704,Entire home/apt,200
28955169,Serene House in Atwater Village,3967060,Atwater Village,34.13525,-118.27055,Private room,68
28955299,Garden house in Heart of Los ANGELES,218255111,Mid-Wilshire,34.06954,-118.3583,Private room,52
28957688,Bed in 6-bed dorm - Hollywood Hostel,98006014,Hollywood,34.10029,-118.33171000000002,Shared room,42
28957816,Immaculate Cottage a Short Walk from Montrose,45487011,La Crescenta-Montrose,34.210029999999996,-118.22935,Entire home/apt,175
28959956,"Cozy Private Room in Arcadia, CA",120305354,North El Monte,34.09908,-118.02073,Private room,37
28960777,Bali Paradise Spectacular Views Hollywood hills,218294555,Hollywood Hills,34.12147,-118.35115,Entire home/apt,213
28961241,Hi-Way Host 1,217484012,Pasadena,34.1455,-118.08039,Private room,89
28962797,Hi-Way Host 2,217484012,Pasadena,34.14642,-118.08013999999999,Private room,89
28962832,Cozy Apt with Great Location in Pasadena,5990891,Pasadena,34.128659999999996,-118.1523,Entire home/apt,108
28963214,"Heavenly Pool House in Los Angeles, California",83063462,Valley Village,34.16408,-118.39718,Entire home/apt,120
28963224,Charming Apartment in the Central Pasadena,5990891,Pasadena,34.12857,-118.15303,Entire home/apt,108
28963274,Hi-Way Host 3,217484012,Pasadena,34.145720000000004,-118.08031000000001,Private room,89
28963321,Thoroughly Sanitized Private Bungalow with Deck,2477978,Eagle Rock,34.12722,-118.22406000000001,Entire home/apt,98
28964382,Private bedroom with private bathroom in Westwood,131972693,Westwood,34.047940000000004,-118.44423,Private room,70
28964464,Mid Mod in the City close to DTLA and Universal,45487011,La Crescenta-Montrose,34.20997,-118.22916000000001,Entire home/apt,99
28965801,1BR Pleasing  Resort Style Suites in LA,4140161,Westwood,34.06045,-118.44252,Entire home/apt,272
28965854,The Hide Out !!!!!!!/ Private Patio,211631229,Valley Glen,34.17308,-118.40103,Entire home/apt,65
28966805,Gorgeous Mediterranean w/Spa bath and Ocean views,76408,Unincorporated Santa Monica Mountains,34.04688,-118.77156000000001,Entire home/apt,475
28967388,Charming 2BR Suites w/ Pool in LA,4140161,Westwood,34.06224,-118.44293,Entire home/apt,354
28967732,2BR Adorable Resort Style Suites near UCLA,4140161,Westwood,34.062259999999995,-118.4446,Entire home/apt,336
28967863,Large Mid-Century 2 Bed 2 Bath Home in Los Angeles,64165193,Rosemead,34.06794,-118.07601000000001,Entire home/apt,120
28968398,Private room near Los Angeles,218353934,Santa Clarita,34.42909,-118.54605,Private room,46
28968517,Downtown Los Angeles Studio,158138206,Westlake,34.04984,-118.26678000000001,Entire home/apt,110
28974266,"Manhattan Beach, El Segundo, Hawthorne Townhouse!",3545531,Hawthorne,33.89676,-118.37863,Entire home/apt,200
28980607,Social Distance in Family Friendly Home One Mile from Beach,9793740,Long Beach,33.776759999999996,-118.16273000000001,Entire home/apt,104
28981543,Private Queen Room with bath in Hollywood Hostel,98006014,Hollywood,34.101729999999996,-118.3316,Private room,129
28981567,Hollywood Hills ~ Le Paradis,218442008,Hollywood Hills,34.11009,-118.34284,Private room,130
28981610,Private Bunk Bed Room in Hollywood Hostel,98006014,Hollywood,34.10164,-118.33285,Private room,129
28981961,"""Above the Fray!"" Private cabin, spectacular view!",166612073,Rowland Heights,33.97542,-117.86079,Entire home/apt,96
28982004,big bedroom,177526074,San Gabriel,34.08358,-118.10353,Private room,5000
28984998,2BR/1BA Private Rooms 3Miles to Claremont/Fairplex,2911272,Pomona,34.07353,-117.72796000000001,Private room,82
28987588,"Silverlake Moonlight Cabin, only 1 Block from Reservoir",2199292,Silver Lake,34.10257,-118.2607,Entire home/apt,145
28988001,4723 ELMO CASTLE #2,215603527,Mid-City,34.04269,-118.34143999999999,Private room,50
28988564,Convenient Location 6BR/3Bath Luxury Home,146858304,Montebello,34.0168,-118.12883000000001,Entire home/apt,343
28989803,Griffith Vista 3BR Spacious Charming Family Home,3469904,Hollywood Hills,34.107820000000004,-118.30996999999999,Entire home/apt,351
28990111,2 bed + 2 bath Oasis in the heart of WeHo,11507720,West Hollywood,34.08213,-118.37047,Entire home/apt,150
28990179,Cozy Bdrm in Beautiful Home Near Beaches & LAX,22958182,Lawndale,33.87562,-118.35777,Private room,60
28991310,"Chic Santa Monica Studio, Newly Renovated",891818,Santa Monica,34.02268,-118.49351999999999,Entire home/apt,90
28991642,Chic entire 1 Bd Santa Monica with laundry and a/c,891818,Santa Monica,34.023990000000005,-118.49184,Entire home/apt,111
28991876,Explore LA From a Stylish Bungalow,93510877,Monterey Park,34.05973,-118.13904,Entire home/apt,320
28996729,Modern Room & Bath near LAX & Forum *Females Only*,31418872,Inglewood,33.9627,-118.35926,Private room,65
29002619,Downtown Santa Monica Studio Apartment!,68672147,Santa Monica,34.0172,-118.49191,Entire home/apt,89
29005148,Alta Pine Mountain House,16335373,Altadena,34.20151,-118.12551,Entire home/apt,100
29007682,Luxury Condo UCLA Westwood CONTACT FOR SHORT STAYS,33485554,Westwood,34.060359999999996,-118.43928999999999,Entire home/apt,140
29008033,Chic 2BR Home in Beverly Hills by Zeus,48005494,Beverly Hills,34.06425,-118.39665,Entire home/apt,124
29008166,舒适休闲带书房主卧室,151305410,Arcadia,34.13118,-118.05774,Private room,60
29008440,Beautiful South Bay Condo,43871216,Hermosa Beach,33.87257,-118.39379,Entire home/apt,200
29008657,Perfect Home in Los Angeles walk to UCLA C5,106941010,Westwood,34.06139,-118.44382,Entire home/apt,165
29009227,Art loft,61510040,Downtown,34.04268,-118.23638000000001,Entire home/apt,260
29009301,0,218642231,Hollywood Hills,34.11119,-118.31905,Entire home/apt,150
29010929,Private Studio Near LAX and the Beach,218657929,Gardena,33.89333,-118.3156,Private room,87
29011286,Big Master room suite in peaceful Arcadia,9097110,Arcadia,34.1296,-118.05555,Private room,59
29011486,Breathtaking Luxury Apt 2 bd 1 bath + Amenities,13314103,Long Beach,33.78144,-118.19131999999999,Entire home/apt,129
29011942,Bright & Spacious Room in Quiet 4 Bedroom Townhome,22904973,Temple City,34.10451,-118.03538,Private room,50
29015049,Roomy,216296516,Beverly Grove,34.065740000000005,-118.36174,Shared room,45
29015399,"Private room in Inglewood, CA",17071345,Inglewood,33.97664,-118.34063,Private room,45
29015573,"L.A. Entire home  6 months minimum stay
Temporary",39156797,Tujunga,34.233259999999994,-118.27058999999998,Entire home/apt,141
29015619,Perfect Family Vacation Home,49965549,Ladera Heights,33.981559999999995,-118.37906000000001,Entire home/apt,750
29019988,Gorgeous minimalist 1-bedroom in DTLA,718937,Downtown,34.045629999999996,-118.24864,Entire home/apt,100
29022324,"house  #2 private,bathroom  suite",180251908,Rowland Heights,33.9759,-117.9066,Private room,42
29030277,Venice Beach * 3-Bed House * Recently Renovated,99397355,Venice,33.99525,-118.46303999999999,Entire home/apt,325
29031666,Oasis in Gated Community | Home Gym | Quiet,218796902,Palmdale,34.57632,-118.08595,Private room,40
29031920,A perfect little room in Sherman Oaks,218798381,Van Nuys,34.17243,-118.46245,Private room,65
29034565,Suits Us Apartment,22895579,Long Beach,33.776790000000005,-118.15891,Entire home/apt,154
29034751,"Modern, Cozy Silver Lake Guest House",49109411,Silver Lake,34.10086,-118.26916000000001,Entire home/apt,99
29035096,"Walk to Rose, Abbott Kinney, and Venice Beach 1BDR",127269297,Venice,33.9969,-118.47426999999999,Entire home/apt,112
29035143,Canary House,218820241,Santa Clarita,34.41052,-118.48425,Entire home/apt,314
29035207,Jackson’s Home pretty 2B2B apt at Pheasant Ridge,52357723,Rowland Heights,33.989329999999995,-117.91633,Entire home/apt,100
29035585,Hollywoodland Suite Built in Exquisite Contemporary Style,98428371,Studio City,34.15077,-118.36805,Entire home/apt,252
29035680,Signal Hill bedroom & private bathroom,191446956,Signal Hill,33.79842,-118.17002,Private room,85
29035855,Majestic van beachside,161077644,Long Beach,33.76099,-118.15266000000001,Entire home/apt,35
29036238,HOUSE  IN BEAUTIFUL RANCH WEST PALMDALE 2bed/1bath,46794971,Palmdale,34.61757,-118.12978000000001,Entire home/apt,87
29036869,Atwater Village Spanish Reimagined,11054072,Atwater Village,34.1185,-118.26194,Entire home/apt,149
29037425,Spanish Bungalow Reimagined,11054072,Atwater Village,34.11942,-118.26113000000001,Entire home/apt,71
29037754,Cozy Updated Studio Great Location & Rooftop Pool,18347528,Hollywood,34.10153,-118.31428000000001,Entire home/apt,100
29038240,Be Inspired to Dream in This Glamorous Tinseltown Suite,98428371,Studio City,34.15007,-118.36823999999999,Entire home/apt,238
29039593,"Downtown LA Loft near restaurants, bars and Metro",64660803,Downtown,34.044270000000004,-118.24918999999998,Entire home/apt,85
29040737,Om Mantra House in Hollywood Hills,218863913,Studio City,34.13194,-118.36188,Entire home/apt,101
29041014,Greenleaf Hotel,168467528,Long Beach,33.76708,-118.18335,Hotel room,82
29053313,"$18/night shared room Luxury Apt (POOL, SPA, GYM)",217292194,Hollywood,34.09742,-118.31719,Shared room,29
29056370,Mediterranean home in BeverlyHills with a view,59223061,Beverly Crest,34.11111,-118.40503999999999,Entire home/apt,850
29056940,"Cozy 1BR/1BA w/hot tub, AC, Close to DT LB/Airport",218964069,Long Beach,33.83513,-118.16928,Private room,50
29057271,Wilshere Blvd view!!!,218965383,Westwood,34.06102,-118.43794,Private room,89
29057990,$25  Shared Home-Stay Home workers,12630342,West Los Angeles,34.04526,-118.42771,Shared room,25
29059420,Santa Monica Guest House North of Montana,218982404,Santa Monica,34.041540000000005,-118.49982,Entire home/apt,105
29059869,"Spacious Silver Lake Duplex  in Los Angeles, Calif",218985885,Silver Lake,34.08128,-118.27248,Entire home/apt,186
29059908,Laid-Back Luxe,21458609,Mar Vista,33.99534,-118.44112,Entire home/apt,525
29062371,Sunfire Room,219005266,Valley Village,34.15883,-118.40258,Private room,60
29062618,Highland Park Oasis,189111,Highland Park,34.1093,-118.1932,Entire home/apt,120
29063745,Newly renovated 2 bedroom apt outside DTLA,52359876,East Los Angeles,34.03161,-118.18321,Entire home/apt,74
29064287,Oceanfront 2 br 2 ba Guesthouse 150 yards to beach,116813588,Long Beach,33.76318,-118.16091000000002,Entire home/apt,150
29064731,⛱️🌊Westside Hideaways w/ PARKING Ultra Clean🏖️🐚,60852425,Santa Monica,34.03646,-118.4704,Entire home/apt,110
